track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,description,playcount,user
TRYHDDA128F92FED07,D-Scape,Aphex Twin,https://p.scdn.co/mp3-preview/f6852f656fd89ac39247ef907f2166345cf82171?cid=774b29d4f13844c495f206cafdad9c86,1ymyOQaKUM2imTdhMj1x8T,"electronic, ambient, experimental, idm",Electronic,1993,418800,0.702,0.607,5,-15.711,1,0.0331,0.14,0.912,0.091,0.0654,135.972,4,"The song 'D-Scape' by Aphex Twin is a Electronic track released in 1993. With a duration of 6.98 minutes, it has a tempo of 135.972 BPM. The song's energy level is 0.607, its danceability is 0.702, and its acousticness is 0.14. It has been tagged with: [electronic, ambient, experimental, idm]",2,user_535919|user_562353
TREGZUW128F1458AA2,Jocko Homo,Devo,https://p.scdn.co/mp3-preview/4a4d9da7b61818270f86cc5ab1fefb2554d67cae?cid=774b29d4f13844c495f206cafdad9c86,0fQciyaX40T6uBO4tc5f9q,"80s, new_wave, post_punk, 70s",Rock,1993,219400,0.578,0.531,0,-12.282,1,0.0971,0.585,0.000706,0.0939,0.758,123.808,4,"The song 'Jocko Homo' by Devo is a Rock track released in 1993. With a duration of 3.6566666666666667 minutes, it has a tempo of 123.808 BPM. The song's energy level is 0.531, its danceability is 0.578, and its acousticness is 0.585. It has been tagged with: [80s, new_wave, post_punk, 70s]",1211,user_380|user_1850|user_1976|user_2009|user_2229
TRZXAQA128F14AA19F,Sheena Is A Parasite,The Horrors,https://p.scdn.co/mp3-preview/739cd6111f2a2628070bb26d1233cb46d7c7430c?cid=774b29d4f13844c495f206cafdad9c86,13EimMdr7t5wUJOPQi4oqk,punk,Rock,2007,101760,0.348,0.933,7,-4.948,1,0.105,2.51e-06,0.162,0.0524,0.391,86.185,4,"The song 'Sheena Is A Parasite' by The Horrors is a Rock track released in 2007. With a duration of 1.696 minutes, it has a tempo of 86.185 BPM. The song's energy level is 0.933, its danceability is 0.348, and its acousticness is 2.51e-06. It has been tagged with: [punk]",988,user_845|user_2009|user_17720|user_21030|user_21156
TRADMQP128F428AFF0,Uptempo Venomous Poison,The Hives,https://p.scdn.co/mp3-preview/162cc1e474813048d15916e4cf848d044bd9d1db?cid=774b29d4f13844c495f206cafdad9c86,0ZVgr3PlLHUL0fSmOTK6yO,"rock, punk_rock, swedish",Rock,1997,73096,0.297,0.986,9,-3.581,0,0.167,0.00641,6.55e-06,0.322,0.553,132.599,4,"The song 'Uptempo Venomous Poison' by The Hives is a Rock track released in 1997. With a duration of 1.2182666666666666 minutes, it has a tempo of 132.599 BPM. The song's energy level is 0.986, its danceability is 0.297, and its acousticness is 0.00641. It has been tagged with: [rock, punk_rock, swedish]",230,user_3302|user_3409|user_13646|user_22580|user_26099
TRQUBIF12903CDA5DC,Sentimental X's,Broken Social Scene,https://p.scdn.co/mp3-preview/23e2a07f905c97a40c5b8fad215b5c00fd1f8447?cid=774b29d4f13844c495f206cafdad9c86,0nHhS46iH5NqzntlLjOXcK,"indie, female_vocalists, ambient, indie_rock, indie_pop",Rock,2010,340426,0.617,0.546,6,-11.077,1,0.0381,0.0247,0.669,0.109,0.43,150.017,4,"The song 'Sentimental X's' by Broken Social Scene is a Rock track released in 2010. With a duration of 5.673766666666666 minutes, it has a tempo of 150.017 BPM. The song's energy level is 0.546, its danceability is 0.617, and its acousticness is 0.0247. It has been tagged with: [indie, female_vocalists, ambient, indie_rock, indie_pop]",1326,user_65|user_3439|user_5271|user_7839|user_8073
TRUTITA12903CE48E8,The Children Sing,Story of the Year,https://p.scdn.co/mp3-preview/8d7260922ae0b70547432f57e5f4c587769284c8?cid=774b29d4f13844c495f206cafdad9c86,1aYT1emiHxA0x0c1SPmY7H,"rock, metal, alternative_rock, post_hardcore",Rock,2010,247746,0.316,0.985,3,-4.018,0,0.299,0.00309,0.0,0.333,0.237,166.139,4,"The song 'The Children Sing' by Story of the Year is a Rock track released in 2010. With a duration of 4.1291 minutes, it has a tempo of 166.139 BPM. The song's energy level is 0.985, its danceability is 0.316, and its acousticness is 0.00309. It has been tagged with: [rock, metal, alternative_rock, post_hardcore]",223,user_25344|user_34515|user_45827|user_65693|user_69535
TRHOEPA128F4259F3F,To Rid the Disease,Opeth,https://p.scdn.co/mp3-preview/287ff3436aca88f9fc4c484a20f65059b6ef3e76?cid=774b29d4f13844c495f206cafdad9c86,1ULG9hTjSfodEu0L0QrGWD,"metal, progressive_rock, death_metal, progressive_metal, melodic_death_metal, beautiful, mellow",Metal,2003,381400,0.542,0.436,2,-11.449,0,0.0255,0.0134,0.181,0.258,0.119,133.083,4,"The song 'To Rid the Disease' by Opeth is a Metal track released in 2003. With a duration of 6.3566666666666665 minutes, it has a tempo of 133.083 BPM. The song's energy level is 0.436, its danceability is 0.542, and its acousticness is 0.0134. It has been tagged with: [metal, progressive_rock, death_metal, progressive_metal, melodic_death_metal, beautiful, mellow]",1243,user_500|user_3439|user_4783|user_5143|user_8795
TRJKZSM128E078D3CB,Get In or Get Out,Hot Hot Heat,https://p.scdn.co/mp3-preview/2941a07f4507ac7bbecc2d4aaa4f7524ca617dd4?cid=774b29d4f13844c495f206cafdad9c86,2QtL0x3GDeY3xnIKA8ogUb,"rock, indie, indie_rock, new_wave, indie_pop",Rock,2002,170133,0.414,0.902,7,-4.49,1,0.0898,0.124,1.71e-06,0.281,0.587,133.662,4,"The song 'Get In or Get Out' by Hot Hot Heat is a Rock track released in 2002. With a duration of 2.83555 minutes, it has a tempo of 133.662 BPM. The song's energy level is 0.902, its danceability is 0.414, and its acousticness is 0.124. It has been tagged with: [rock, indie, indie_rock, new_wave, indie_pop]",462,user_21453|user_22964|user_30836|user_31729|user_40560
TRJOAFC128F426A850,Red Intro,Fugees,https://p.scdn.co/mp3-preview/389a7e59cf0663ccb229c64e317ce4029a1566dc?cid=774b29d4f13844c495f206cafdad9c86,0HxF2tr5T2cVx9Y1V5mcif,"rap, hip_hop",Rap,1996,111933,0.608,0.364,5,-17.524,0,0.642,0.804,0.0,0.167,0.795,149.772,4,"The song 'Red Intro' by Fugees is a Rap track released in 1996. With a duration of 1.86555 minutes, it has a tempo of 149.772 BPM. The song's energy level is 0.364, its danceability is 0.608, and its acousticness is 0.804. It has been tagged with: [rap, hip_hop]",131,user_14793|user_15952|user_21010|user_22222|user_28386
TRIPRYQ128F4246915,Starfire,Low,https://p.scdn.co/mp3-preview/5effd0e742807ec223e9d9220d7a71944a9eeda4?cid=774b29d4f13844c495f206cafdad9c86,1U7zx0OeFYdrG1sTED3yoy,indie,Rock,1999,186840,0.35,0.269,10,-10.863,1,0.0274,0.603,0.716,0.159,0.266,142.201,4,"The song 'Starfire' by Low is a Rock track released in 1999. With a duration of 3.114 minutes, it has a tempo of 142.201 BPM. The song's energy level is 0.269, its danceability is 0.35, and its acousticness is 0.603. It has been tagged with: [indie]",83,user_56343|user_98145|user_137169|user_208920|user_244548
TRCFGFE128F92CB357,We Will Overcome,Thursday,https://p.scdn.co/mp3-preview/69b63efb3b70d3e417bbc4820149d5cb0d23402b?cid=774b29d4f13844c495f206cafdad9c86,1fV84WIsBZ0U5R7tPic2ag,"rock, hardcore, emo, post_hardcore, screamo",Rock,2006,219733,0.134,0.769,2,-6.154,0,0.0473,0.000664,0.000589,0.754,0.324,174.238,4,"The song 'We Will Overcome' by Thursday is a Rock track released in 2006. With a duration of 3.6622166666666667 minutes, it has a tempo of 174.238 BPM. The song's energy level is 0.769, its danceability is 0.134, and its acousticness is 0.000664. It has been tagged with: [rock, hardcore, emo, post_hardcore, screamo]",71,user_71524|user_106222|user_115562|user_169244|user_169504
TRHSMHT128F145A1D0,Any Love (Larry Heard Mix),Massive Attack,https://p.scdn.co/mp3-preview/a416954fa75e6ec3c5e2e6a3d2abacdcf5bf3dce?cid=774b29d4f13844c495f206cafdad9c86,5ibX8Z6mNWZeHegCnpYwXF,"industrial, trip_hop",Electronic,2006,267533,0.656,0.558,6,-15.143,1,0.045,0.00591,0.634,0.0422,0.72,100.112,4,"The song 'Any Love (Larry Heard Mix)' by Massive Attack is a Electronic track released in 2006. With a duration of 4.4588833333333335 minutes, it has a tempo of 100.112 BPM. The song's energy level is 0.558, its danceability is 0.656, and its acousticness is 0.00591. It has been tagged with: [industrial, trip_hop]",101,user_10598|user_78659|user_127510|user_133362|user_137795
TRPUBJK128F14ADE4D,Dimmer Light,Dead Poetic,https://p.scdn.co/mp3-preview/ba121f02ab33a0e16dcc58614615b335f880f346?cid=774b29d4f13844c495f206cafdad9c86,1fe5yXK3eUM3qTkFjH8bSN,"emo, screamo",Rock,2004,246346,0.524,0.865,0,-4.803,1,0.0424,0.000338,0.0,0.114,0.297,144.015,4,"The song 'Dimmer Light' by Dead Poetic is a Rock track released in 2004. With a duration of 4.105766666666667 minutes, it has a tempo of 144.015 BPM. The song's energy level is 0.865, its danceability is 0.524, and its acousticness is 0.000338. It has been tagged with: [emo, screamo]",115,user_7122|user_16063|user_35836|user_81075|user_100398
TRCICQY128F92E4EE1,Sleep Don't Weep,Damien Rice,https://p.scdn.co/mp3-preview/de46036aa8e959c215ca9b0a6ee4bc343fbab165?cid=774b29d4f13844c495f206cafdad9c86,19pqIjSMdTYpbMVjpJ7ucz,"folk, singer_songwriter, acoustic, love, mellow",Folk,2006,1314493,0.223,0.0011,7,-32.779,0,0.0548,0.92,0.553,0.0959,0.0222,135.295,5,"The song 'Sleep Don't Weep' by Damien Rice is a Folk track released in 2006. With a duration of 21.908216666666668 minutes, it has a tempo of 135.295 BPM. The song's energy level is 0.0011, its danceability is 0.223, and its acousticness is 0.92. It has been tagged with: [folk, singer_songwriter, acoustic, love, mellow]",1762,user_813|user_3323|user_4601|user_4829|user_5240
TRBXCVA12903CFF644,Old Man,Neil Young,https://p.scdn.co/mp3-preview/333fbf428fef25374d89cb2904ed224696c96728?cid=774b29d4f13844c495f206cafdad9c86,0WE10XsqIHde875om5NGyn,"rock, classic_rock, folk, singer_songwriter, acoustic, 70s",Reggae,1977,202693,0.707,0.299,4,-12.468,0,0.0342,0.443,0.00759,0.0976,0.48,141.269,4,"The song 'Old Man' by Neil Young is a Reggae track released in 1977. With a duration of 3.378216666666667 minutes, it has a tempo of 141.269 BPM. The song's energy level is 0.299, its danceability is 0.707, and its acousticness is 0.443. It has been tagged with: [rock, classic_rock, folk, singer_songwriter, acoustic, 70s]",8,user_43322|user_436671
TRNXLMY128F42A3FF2,Runaway Boys,Stray Cats,https://p.scdn.co/mp3-preview/c1255a9f53eb31032f71e38b12cd6b1e1fd9a644?cid=774b29d4f13844c495f206cafdad9c86,0KFAAPX3Bx4XMaavJVki2t,80s,Rock,2009,179426,0.377,0.8,11,-11.335,1,0.0376,0.0908,0.00032,0.295,0.607,178.377,4,"The song 'Runaway Boys' by Stray Cats is a Rock track released in 2009. With a duration of 2.9904333333333333 minutes, it has a tempo of 178.377 BPM. The song's energy level is 0.8, its danceability is 0.377, and its acousticness is 0.0908. It has been tagged with: [80s]",1141,user_1665|user_3592|user_6009|user_7400|user_11695
TRGVQXD128E07929AD,Credit In The Straight World,Young Marble Giants,https://p.scdn.co/mp3-preview/a290c66350804ebddc8b53adc72f7da694c5698e?cid=774b29d4f13844c495f206cafdad9c86,0pQUTJrmZ8lOZFRtVKRHzB,"new_wave, post_punk",Rock,2004,140773,0.61,0.359,4,-15.187,0,0.113,0.982,0.757,0.698,0.472,113.704,5,"The song 'Credit In The Straight World' by Young Marble Giants is a Rock track released in 2004. With a duration of 2.346216666666667 minutes, it has a tempo of 113.704 BPM. The song's energy level is 0.359, its danceability is 0.61, and its acousticness is 0.982. It has been tagged with: [new_wave, post_punk]",229,user_3942|user_6574|user_7264|user_8353|user_11834
TRDCYXU128F426722D,Madman,Pentagram,https://p.scdn.co/mp3-preview/f15f8f789dba5ada484448b0e8de5edaa9628b7e?cid=774b29d4f13844c495f206cafdad9c86,01AuOcfNRIqyuv5L9SF9Av,doom_metal,Rock,2002,252866,0.349,0.911,0,-7.498,0,0.0811,0.00198,8.89e-05,0.297,0.596,143.249,4,"The song 'Madman' by Pentagram is a Rock track released in 2002. With a duration of 4.214433333333333 minutes, it has a tempo of 143.249 BPM. The song's energy level is 0.911, its danceability is 0.349, and its acousticness is 0.00198. It has been tagged with: [doom_metal]",176,user_777|user_6930|user_26224|user_30775|user_34660
TRTOUIR128F9305DA1,Sightings,Topaz Rags,https://p.scdn.co/mp3-preview/c648c1ea91d72889ec4da5964c0c189a4023711e?cid=774b29d4f13844c495f206cafdad9c86,22uS9tbIgzHtwfynlK4NG0,"alternative, psychedelic, dark_ambient",Folk,2009,277546,0.158,0.349,2,-13.824,0,0.0347,0.756,0.888,0.0979,0.236,158.624,3,"The song 'Sightings' by Topaz Rags is a Folk track released in 2009. With a duration of 4.625766666666666 minutes, it has a tempo of 158.624 BPM. The song's energy level is 0.349, its danceability is 0.158, and its acousticness is 0.756. It has been tagged with: [alternative, psychedelic, dark_ambient]",11,user_79447|user_194267|user_217904|user_272082|user_384968
TRYSNXX128F92CC97F,IM the Supervisor,Infected Mushroom,https://p.scdn.co/mp3-preview/5bd24b2d647aaffc1766dc87f35dc75ac6b4d8c0?cid=774b29d4f13844c495f206cafdad9c86,1m3xL16CJi0m8xpE9nsNsr,"electronic, psychedelic, trance, techno, electro",Electronic,2010,513919,0.765,0.856,4,-7.453,0,0.0577,0.00311,0.793,0.113,0.31,140.009,4,"The song 'IM the Supervisor' by Infected Mushroom is a Electronic track released in 2010. With a duration of 8.565316666666666 minutes, it has a tempo of 140.009 BPM. The song's energy level is 0.856, its danceability is 0.765, and its acousticness is 0.00311. It has been tagged with: [electronic, psychedelic, trance, techno, electro]",1251,user_7813|user_8724|user_9281|user_10512|user_11853
TRKYPZV12903CA1775,Could This Be Real,Sub Focus,https://p.scdn.co/mp3-preview/b24900777a8c50bf3f1bf3c6350b8f333d00db2e?cid=774b29d4f13844c495f206cafdad9c86,0NLdFZAxcryTdq8dC8XQSJ,"house, electro, drum_and_bass",Electronic,2009,215987,0.667,0.764,10,-6.017,0,0.0373,0.0067,0.0768,0.0758,0.554,125.024,4,"The song 'Could This Be Real' by Sub Focus is a Electronic track released in 2009. With a duration of 3.5997833333333333 minutes, it has a tempo of 125.024 BPM. The song's energy level is 0.764, its danceability is 0.667, and its acousticness is 0.0067. It has been tagged with: [house, electro, drum_and_bass]",1598,user_861|user_3936|user_3944|user_4824|user_7508
TRBLZIP128F92EB2D9,Slow Swords,Deerhunter,https://p.scdn.co/mp3-preview/cd86cab986ee9e24f0e872b2a9bcdf6fe7c48f99?cid=774b29d4f13844c495f206cafdad9c86,1kRjAVpQIhTsvHY51RJCuv,"alternative, indie_rock, psychedelic",Rock,2008,205080,0.466,0.649,9,-5.642,0,0.0308,0.127,0.808,0.262,0.362,82.633,4,"The song 'Slow Swords' by Deerhunter is a Rock track released in 2008. With a duration of 3.418 minutes, it has a tempo of 82.633 BPM. The song's energy level is 0.649, its danceability is 0.466, and its acousticness is 0.127. It has been tagged with: [alternative, indie_rock, psychedelic]",340,user_3677|user_10257|user_18758|user_20813|user_22970
TREVIDN128F9318771,You're Going Down,Sick Puppies,https://p.scdn.co/mp3-preview/674a8cfd8e2612796973006f0dd9cbe8a741472e?cid=774b29d4f13844c495f206cafdad9c86,0e2MZiDcOcGKrfCWRZR9oX,"rock, alternative, metal, hard_rock",Rock,2012,188506,0.488,0.838,6,-6.013,1,0.0446,0.0127,0.00261,0.14,0.428,89.999,4,"The song 'You're Going Down' by Sick Puppies is a Rock track released in 2012. With a duration of 3.141766666666667 minutes, it has a tempo of 89.999 BPM. The song's energy level is 0.838, its danceability is 0.488, and its acousticness is 0.0127. It has been tagged with: [rock, alternative, metal, hard_rock]",285,user_7991|user_11919|user_18444|user_21684|user_22013
TRZFRWI128F92EF0AB,Up Around the Bend,Creedence Clearwater Revival,https://p.scdn.co/mp3-preview/aa824a54bea81452346a1d52ab69b731b4157cbd?cid=774b29d4f13844c495f206cafdad9c86,08txZdx4SKvAnV1ib3k41y,"rock, classic_rock, 70s, 60s, oldies",Rock,2005,159173,0.6,0.918,2,-5.42,1,0.0365,0.00475,0.826,0.264,0.771,130.131,4,"The song 'Up Around the Bend' by Creedence Clearwater Revival is a Rock track released in 2005. With a duration of 2.6528833333333335 minutes, it has a tempo of 130.131 BPM. The song's energy level is 0.918, its danceability is 0.6, and its acousticness is 0.00475. It has been tagged with: [rock, classic_rock, 70s, 60s, oldies]",55,user_140406|user_230920|user_447567|user_559184|user_609765
TRXAGOY128F147CC75,Ronnie,Metallica,https://p.scdn.co/mp3-preview/81c73d35b062bcae5efe3557a58355d41a7f32cd?cid=774b29d4f13844c495f206cafdad9c86,1jSWsQN5YeFnY8nmMsAohO,"metal, hard_rock, heavy_metal, thrash_metal",Metal,1996,317133,0.554,0.911,1,-5.464,1,0.0338,0.0011,0.00306,0.0542,0.612,84.474,4,"The song 'Ronnie' by Metallica is a Metal track released in 1996. With a duration of 5.28555 minutes, it has a tempo of 84.474 BPM. The song's energy level is 0.911, its danceability is 0.554, and its acousticness is 0.0011. It has been tagged with: [metal, hard_rock, heavy_metal, thrash_metal]",1274,user_29|user_400|user_5023|user_5243|user_6791
TRZPVLJ128F148D2F7,Rock And Roll All Nite,Kiss,https://p.scdn.co/mp3-preview/23d71fd553e6aab85bae5d3921926c6c3fd07386?cid=774b29d4f13844c495f206cafdad9c86,03PtniQc7l5ew6PD6Ydejh,"rock, metal, classic_rock, hard_rock, 80s, 70s",Rock,1978,167533,0.624,0.857,1,-8.993,1,0.0595,0.00978,0.0,0.0829,0.938,144.881,4,"The song 'Rock And Roll All Nite' by Kiss is a Rock track released in 1978. With a duration of 2.7922166666666666 minutes, it has a tempo of 144.881 BPM. The song's energy level is 0.857, its danceability is 0.624, and its acousticness is 0.00978. It has been tagged with: [rock, metal, classic_rock, hard_rock, 80s, 70s]",18374,user_21|user_342|user_503|user_755|user_765
TRCPNKB12903CF2385,Stillness,Shadows Fall,https://p.scdn.co/mp3-preview/e2450d8b1c56f8d42e4e89d617945bf734cd4cb5?cid=774b29d4f13844c495f206cafdad9c86,45tVoRxAs8tacBIzMB6DgU,"metal, thrash_metal, metalcore, melodic_death_metal",Metal,2004,292133,0.433,0.928,2,-4.111,1,0.0831,2.15e-05,0.0933,0.292,0.67,175.071,4,"The song 'Stillness' by Shadows Fall is a Metal track released in 2004. With a duration of 4.868883333333334 minutes, it has a tempo of 175.071 BPM. The song's energy level is 0.928, its danceability is 0.433, and its acousticness is 2.15e-05. It has been tagged with: [metal, thrash_metal, metalcore, melodic_death_metal]",738,user_1717|user_2970|user_3838|user_8378|user_9815
TRWVDIU128F423EE54,Magic in the Air,Badly Drawn Boy,https://p.scdn.co/mp3-preview/97a1d43980c54ce5876b63d1b5c79f8689d615c8?cid=774b29d4f13844c495f206cafdad9c86,7f6WgoVm4ZPTaG4LOwZt6G,"rock, alternative, indie, piano",Rock,2000,223466,0.316,0.31,0,-10.912,1,0.0421,0.982,0.367,0.14,0.288,68.808,3,"The song 'Magic in the Air' by Badly Drawn Boy is a Rock track released in 2000. With a duration of 3.7244333333333333 minutes, it has a tempo of 68.808 BPM. The song's energy level is 0.31, its danceability is 0.316, and its acousticness is 0.982. It has been tagged with: [rock, alternative, indie, piano]",500,user_3331|user_7109|user_17678|user_30406|user_34863
TRZKOKE128E0786527,Earthquake Weather,Beck,https://p.scdn.co/mp3-preview/aa2e75fc19d916993d9edef74ad7d2e39856b193?cid=774b29d4f13844c495f206cafdad9c86,0CsWCJq1a8Eu46IvNJyu2f,"rock, electronic, alternative, indie, alternative_rock, experimental, folk, indie_rock, singer_songwriter, funk, indie_pop, male_vocalists, 00s, chill",Rock,2005,266000,0.789,0.637,1,-8.214,1,0.13,0.544,0.0164,0.763,0.743,146.432,4,"The song 'Earthquake Weather' by Beck is a Rock track released in 2005. With a duration of 4.433333333333334 minutes, it has a tempo of 146.432 BPM. The song's energy level is 0.637, its danceability is 0.789, and its acousticness is 0.544. It has been tagged with: [rock, electronic, alternative, indie, alternative_rock, experimental, folk, indie_rock, singer_songwriter, funk, indie_pop, male_vocalists, 00s, chill]",1287,user_4031|user_7129|user_8117|user_8312|user_8790
TRANWNO128F425A572,Mien,MillionYoung,https://p.scdn.co/mp3-preview/7ffdb9c73e79d111879ecccfb9030cc021a0e011?cid=774b29d4f13844c495f206cafdad9c86,468KjHoGuiJkS4lsb68JWd,"electronic, downtempo",World,2012,180640,0.561,0.872,3,-5.718,0,0.0841,0.405,0.29,0.14,0.753,169.958,4,"The song 'Mien' by MillionYoung is a World track released in 2012. With a duration of 3.010666666666667 minutes, it has a tempo of 169.958 BPM. The song's energy level is 0.872, its danceability is 0.561, and its acousticness is 0.405. It has been tagged with: [electronic, downtempo]",15,user_74189|user_209958|user_401706|user_588157|user_901717
TRCKESZ128E07912CF,Miss Gradenko,The Police,https://p.scdn.co/mp3-preview/22aa1fedde9380649911bf368fe336be3ed3d82b?cid=774b29d4f13844c495f206cafdad9c86,0daZvt3V3I30kjlfkfGstu,"rock, 80s, new_wave, post_punk, male_vocalists",Rock,1983,119946,0.73,0.667,9,-9.817,1,0.0615,0.144,0.0,0.0771,0.556,109.782,4,"The song 'Miss Gradenko' by The Police is a Rock track released in 1983. With a duration of 1.9991 minutes, it has a tempo of 109.782 BPM. The song's energy level is 0.667, its danceability is 0.73, and its acousticness is 0.144. It has been tagged with: [rock, 80s, new_wave, post_punk, male_vocalists]",344,user_26053|user_51819|user_58677|user_67319|user_74827
TRRMUTO128F92E7C91,Red Lights,Tiësto,https://p.scdn.co/mp3-preview/5ebd7a72904e75add6d46195d485efe0da587161?cid=774b29d4f13844c495f206cafdad9c86,015IsLQFXbEm0f541N2qoX,"electronic, pop, dance, chillout, trance, house, chill",Rock,2014,262200,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,4,"The song 'Red Lights' by Tiësto is a Rock track released in 2014. With a duration of 4.37 minutes, it has a tempo of 124.989 BPM. The song's energy level is 0.83, its danceability is 0.654, and its acousticness is 0.000629. It has been tagged with: [electronic, pop, dance, chillout, trance, house, chill]",12,user_73843|user_196026|user_704408|user_786495
TRJCZGQ128F4289D52,Little Lover's So Polite,Silversun Pickups,https://p.scdn.co/mp3-preview/e553bf8ea61a73e59b32e6ef864104210955ad9a?cid=774b29d4f13844c495f206cafdad9c86,0W7r2n4rSWs1G7PMvELT0v,"alternative, indie, indie_rock",Rock,2007,298653,0.474,0.849,2,-5.56,1,0.0388,0.00202,0.00166,0.154,0.407,116.346,4,"The song 'Little Lover's So Polite' by Silversun Pickups is a Rock track released in 2007. With a duration of 4.97755 minutes, it has a tempo of 116.346 BPM. The song's energy level is 0.849, its danceability is 0.474, and its acousticness is 0.00202. It has been tagged with: [alternative, indie, indie_rock]",3309,user_432|user_1202|user_1341|user_1348|user_4346
TRREXME128F4269809,I Do,Colbie Caillat,https://p.scdn.co/mp3-preview/4dae6eb792080254ea8e6f054a59d4251eb6298d?cid=774b29d4f13844c495f206cafdad9c86,0LccE9JfGeSx1w8t3dWPRQ,"pop, female_vocalists, folk, singer_songwriter, acoustic, american, love",Jazz,2011,171706,0.65,0.882,9,-5.314,1,0.0338,0.261,0.0,0.111,0.927,144.821,4,"The song 'I Do' by Colbie Caillat is a Jazz track released in 2011. With a duration of 2.8617666666666666 minutes, it has a tempo of 144.821 BPM. The song's energy level is 0.882, its danceability is 0.65, and its acousticness is 0.261. It has been tagged with: [pop, female_vocalists, folk, singer_songwriter, acoustic, american, love]",16,user_167637|user_226385|user_247604|user_304150|user_315007
TRDLLKQ128E0781D2B,Dead Skin Cells,The Future Sound of London,https://p.scdn.co/mp3-preview/37a6fb15ece7262ee55f8397a78609bb2b9588fc?cid=774b29d4f13844c495f206cafdad9c86,27W7GHUgfezHQ8krRZUfeX,"electronic, ambient, downtempo",Electronic,1994,410528,0.308,0.468,0,-17.676,0,0.0573,0.836,0.688,0.161,0.114,118.379,3,"The song 'Dead Skin Cells' by The Future Sound of London is a Electronic track released in 1994. With a duration of 6.842133333333333 minutes, it has a tempo of 118.379 BPM. The song's energy level is 0.468, its danceability is 0.308, and its acousticness is 0.836. It has been tagged with: [electronic, ambient, downtempo]",101,user_21461|user_27101|user_31138|user_69445|user_88798
TRUTPYV128F92D0CB1,Chukhung,Biosphere,https://p.scdn.co/mp3-preview/4b5f44991f696e5ec571adf54fdb61a3b6be091e?cid=774b29d4f13844c495f206cafdad9c86,6XyiKLuIK9wAlNczDfHnMi,ambient,Electronic,2001,456493,0.142,0.161,7,-27.108,1,0.0385,0.428,0.892,0.136,0.0766,83.935,4,"The song 'Chukhung' by Biosphere is a Electronic track released in 2001. With a duration of 7.608216666666666 minutes, it has a tempo of 83.935 BPM. The song's energy level is 0.161, its danceability is 0.142, and its acousticness is 0.428. It has been tagged with: [ambient]",186,user_10514|user_12809|user_17835|user_30267|user_42332
TRKZHEM128F145E342,Pantagruel's Nativity,Gentle Giant,https://p.scdn.co/mp3-preview/8f30a734a59600a919bb72c98e70967648cfd59b?cid=774b29d4f13844c495f206cafdad9c86,0hY38Uc5H5j4BgxEf0guhA,progressive_rock,Rock,1971,410466,0.32,0.355,4,-16.852,0,0.0366,0.205,0.388,0.118,0.218,139.522,4,"The song 'Pantagruel's Nativity' by Gentle Giant is a Rock track released in 1971. With a duration of 6.8411 minutes, it has a tempo of 139.522 BPM. The song's energy level is 0.355, its danceability is 0.32, and its acousticness is 0.205. It has been tagged with: [progressive_rock]",67,user_16527|user_19995|user_29204|user_36434|user_57484
TRPAMDB128F42935DD,Candy Castle,Glass Candy,https://p.scdn.co/mp3-preview/6ee9950f50c8932c125f5aa571ab3f0265b4f7a2?cid=774b29d4f13844c495f206cafdad9c86,1hhVSfmUTh4apT0VX05VU8,"electronic, electro, synthpop",Electronic,2011,325706,0.717,0.529,4,-7.061,0,0.0281,0.0305,0.0398,0.208,0.631,99.983,4,"The song 'Candy Castle' by Glass Candy is a Electronic track released in 2011. With a duration of 5.428433333333333 minutes, it has a tempo of 99.983 BPM. The song's energy level is 0.529, its danceability is 0.717, and its acousticness is 0.0305. It has been tagged with: [electronic, electro, synthpop]",293,user_16347|user_17553|user_21760|user_39070|user_54545
TRKRUFV12903CB7907,Exogenesis: Symphony Part 3 [Redemption],Muse,https://p.scdn.co/mp3-preview/49a68e3a6565e7b6877660e6dcf6ab16e6a22c28?cid=774b29d4f13844c495f206cafdad9c86,13ulgNngaR5dhPX0mlOpT0,"rock, alternative, progressive_rock, classical, post_rock, piano",Rock,2009,277026,0.0848,0.212,7,-11.406,1,0.0369,0.251,0.646,0.0796,0.0572,177.559,4,"The song 'Exogenesis: Symphony Part 3 [Redemption]' by Muse is a Rock track released in 2009. With a duration of 4.6171 minutes, it has a tempo of 177.559 BPM. The song's energy level is 0.212, its danceability is 0.0848, and its acousticness is 0.251. It has been tagged with: [rock, alternative, progressive_rock, classical, post_rock, piano]",4358,user_163|user_1774|user_2701|user_2787|user_2828
